link,marca_model,marca,model,pret,an,km,combustibil,cutie,caroserie,capacitate_cc,putere_cp
https://www.autovit.ro/autoturisme/anunt/iveco-massif-ID7HI6Nk.html,Iveco Massif,Iveco,Massif,15 050 EUR,2014,268000,Diesel,Manuala,Monovolum,22873,126
https://www.autovit.ro/autoturisme/anunt/mini-one-ver-d-ID7HI7Fr.html,Mini ONE D,Mini,ONE D,7 500 EUR,2025,135627,Diesel,Manuala,Compacta,15983,90
https://www.autovit.ro/autoturisme/anunt/audi-q2-ID7HHYmf.html,Audi Q2,Audi,Q2,18 950 EUR,2025,131950,Diesel,Automata,SUV,19683,150
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-cla-ver-250plus-coupe-ID7HHUGp.html,Mercedes-Benz CLA 250+ Coupe,Mercedes-Benz,CLA 250+ Coupe,"59 089,14 EUR",2025,4,Electric,Automata,Sedan,,272
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-glb-ID7HCl4b.html,Mercedes-Benz GLB,Mercedes-Benz,GLB,48 279 EUR,2025,16642,Benzina,Automata,SUV,19913,190
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-g-ver-350-d-sw-long-ID7HHV9r.html,Mercedes-Benz G 350 d SW Long,Mercedes-Benz,G 350 d SW Long,"56 999,99 EUR",2015,66325,Diesel,Automata,SUV,29253,285
https://www.autovit.ro/autoturisme/anunt/mazda-cx-5-ver-skyactiv-d-175-awd-drive-nakama-intense-ID7HkAFr.html,Mazda CX-5 SKYACTIV-D 175 AWD Drive Nakama Intense,Mazda,CX-5 SKYACTIV-D 175 AWD Drive Nakama Intense,13 500 EUR,2015,170000,Diesel,Automata,SUV,21913,175
https://www.autovit.ro/autoturisme/anunt/audi-a8-ver-a8l-60-tfsi-e-quattro-tiptronic-phev-ID7HAcNM.html,Audi A8 A8L 60 TFSI e quattro Tiptronic PHEV,Audi,A8 A8L 60 TFSI e quattro Tiptronic PHEV,"53 299,29 EUR",2025,149000,Hibrid Plug-In,Automata,Sedan,29953,462
https://www.autovit.ro/autoturisme/anunt/nissan-qashqai-ver-1-5-dci-start-stop-tekna-ID7Hy1qz.html,Nissan Qashqai 1.5 DCI Start/Stop Tekna,Nissan,Qashqai 1.5 DCI Start/Stop Tekna,11 900 EUR,2014,154000,Diesel,Manuala,SUV,14613,110
https://www.autovit.ro/autoturisme/anunt/bmw-x1-ID7HGVqL.html,BMW X1,BMW,X1,12 900 EUR,2015,140000,Diesel,Automata,SUV,19953,143
https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-ID7HHecI.html,BMW Seria 3,BMW,Seria 3,4 999 EUR,2011,219000,Diesel,Manuala,Combi,19953,184
https://www.autovit.ro/autoturisme/anunt/volkswagen-tiguan-ID7HFH7i.html,Volkswagen Tiguan,Volkswagen,Tiguan,27 600 EUR,2025,75299,Hibrid,Automata,SUV,13953,150
https://www.autovit.ro/autoturisme/anunt/renault-arkana-ver-e-tech-145-evolution-ID7HI6VY.html,Renault Arkana E-TECH 145 Evolution,Renault,Arkana E-TECH 145 Evolution,"17 490,01 EUR",2022,95000,Hibrid,Automata,SUV,15983,145
https://www.autovit.ro/autoturisme/anunt/kia-sportage-ID7HG1vq.html,Kia Sportage,Kia,Sportage,"42 719,99 EUR",2026,9,Benzina,Automata,SUV,15983,180
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-cls-ver-250-d-9g-tronic-final-edition-ID7HHYu9.html,Mercedes-Benz CLS 250 d 9G-TRONIC Final Edition,Mercedes-Benz,CLS 250 d 9G-TRONIC Final Edition,16 900 EUR,2015,299000,Diesel,Automata,Coupe,21433,204
https://www.autovit.ro/autoturisme/anunt/renault-trafic-ID7HI5e0.html,Renault Trafic,Renault,Trafic,"20 800,26 EUR",2025,194752,Diesel,Manuala,Monovolum,19973,110
https://www.autovit.ro/autoturisme/anunt/hyundai-tucson-ID7HHKcx.html,Hyundai Tucson,Hyundai,Tucson,"21 990,54 EUR",2021,151333,Hibrid,Automata,SUV,15983,230
https://www.autovit.ro/autoturisme/anunt/toyota-corolla-ID7HGXHq.html,Toyota Corolla,Toyota,Corolla,21 490 EUR,2025,98818,Hibrid,Automata,Combi,19873,184
https://www.autovit.ro/autoturisme/anunt/audi-q5-ver-2-0-tdi-quattro-stronic-ID7HGS9t.html,Audi Q5 2.0 TDI Quattro Stronic,Audi,Q5 2.0 TDI Quattro Stronic,14 600 EUR,2025,230000,Diesel,Automata,SUV,19683,177
https://www.autovit.ro/autoturisme/anunt/volvo-v90-ver-d5-awd-geartronic-momentum-pro-ID7HHMIH.html,Volvo V90 D5 AWD Geartronic Momentum Pro,Volvo,V90 D5 AWD Geartronic Momentum Pro,19 000 EUR,2017,167000,Diesel,Automata,Combi,19693,235
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-cla-ver-200-shooting-brake-7g-dct-amg-line-ID7HvXEr.html,Mercedes-Benz CLA 200 Shooting Brake 7G-DCT AMG Line,Mercedes-Benz,CLA 200 Shooting Brake 7G-DCT AMG Line,31 490 EUR,2025,48000,Benzina,Automata,Combi,13323,163
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-glc-ver-250-4matic-ID7HI65M.html,Mercedes-Benz GLC 250 4MATIC,Mercedes-Benz,GLC 250 4MATIC,"34 218,80 EUR",2025,62300,Benzina,Automata,SUV,19913,211
https://www.autovit.ro/autoturisme/anunt/bmw-seria-4-ver-435d-xdrive-at-m-sport-ID7HEhSS.html,BMW Seria 4 435d xDrive AT M Sport,BMW,Seria 4 435d xDrive AT M Sport,15 600 EUR,2017,213700,Diesel,Automata,Coupe,29933,313
https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-ver-320i-at-ID7HGWlJ.html,BMW Seria 3 320i AT,BMW,Seria 3 320i AT,"25 990,07 EUR",2025,135790,Benzina,Automata,Combi,19983,184
https://www.autovit.ro/autoturisme/anunt/citroen-ds5-ver-2-0-hdi-bvm6-sport-chic-ID7HI33i.html,Citroën DS5 2.0 HDI BVM6 Sport Chic,Citroën,DS5 2.0 HDI BVM6 Sport Chic,7 500 EUR,2025,227000,Diesel,Manuala,Compacta,19973,160
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-cla-ver-220-cdi-7g-dct-ID7HI70K.html,Mercedes-Benz CLA 220 CDI 7G-DCT,Mercedes-Benz,CLA 220 CDI 7G-DCT,13 499 EUR,2013,140000,Diesel,Automata,Sedan,21433,170
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-s-ver-500-4matic-mhev-long-aut-ID7HxoJy.html,Mercedes-Benz S 500 4MATIC MHEV Long Aut.,Mercedes-Benz,S 500 4MATIC MHEV Long Aut.,168 190 EUR,2025,10805,Benzina,Automata,Sedan,29993,435
https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-ver-1-2-tsi-bluemotion-technology-highline-ID7HAaZS.html,Volkswagen Golf 1.2 TSI BlueMotion Technology Highline,Volkswagen,Golf 1.2 TSI BlueMotion Technology Highline,6 190 EUR,2025,186000,Benzina,Manuala,Masina de oras,11973,105
https://www.autovit.ro/autoturisme/anunt/ford-focus-ID7HI7zg.html,Ford Focus,Ford,Focus,8 200 EUR,2016,164138,Diesel,Manuala,Combi,14983,105
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-c-ver-200-d-ID7HHwSW.html,Mercedes-Benz C 200 d,Mercedes-Benz,C 200 d,19 999 EUR,2025,134400,Diesel,Manuala,Sedan,15983,160
https://www.autovit.ro/autoturisme/anunt/skoda-octavia-ID7HGWpi.html,Skoda Octavia,Skoda,Octavia,4 499 EUR,2012,203280,Benzina,Manuala,Sedan,11973,105
https://www.autovit.ro/autoturisme/anunt/skoda-kodiaq-ID7HDrJm.html,Skoda Kodiaq,Skoda,Kodiaq,22 600 EUR,2025,96186,Benzina,Automata,SUV,14983,150
https://www.autovit.ro/autoturisme/anunt/ford-mondeo-ID7HHVV0.html,Ford Mondeo,Ford,Mondeo,4 499 EUR,1997,205000,Diesel,Manuala,Combi,19973,116
https://www.autovit.ro/autoturisme/anunt/audi-q7-ID7HDsPX.html,Audi Q7,Audi,Q7,28 499 EUR,2025,109914,Benzina,Automata,SUV,19843,252
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-gle-ver-350-d-4matic-ID7HEcgi.html,Mercedes-Benz GLE 350 d 4MATIC,Mercedes-Benz,GLE 350 d 4MATIC,33 500 EUR,2025,169000,Diesel,Automata,SUV,29873,258
https://www.autovit.ro/autoturisme/anunt/renault-talisman-ver-grandtour-energy-dci-130-limited-ID7HI7Fl.html,Renault Talisman Grandtour ENERGY dCi 130 LIMITED,Renault,Talisman Grandtour ENERGY dCi 130 LIMITED,9 700 EUR,2025,262000,Diesel,Manuala,Combi,15983,130
https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-ver-318d-dpf-touring-aut-ID7HAaYS.html,BMW Seria 3 318d DPF Touring Aut.,BMW,Seria 3 318d DPF Touring Aut.,4 699 EUR,2012,257808,Diesel,Automata,Combi,19953,143
https://www.autovit.ro/autoturisme/anunt/volkswagen-polo-ver-1-4-comfortline-ID7HBOW4.html,Volkswagen Polo 1.4 Comfortline,Volkswagen,Polo 1.4 Comfortline,1 650 EUR,2025,210000,Benzina,Manuala,Masina de oras,13903,80
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-glc-ver-220-d-4matic-9g-tronic-amg-line-ID7HFhf3.html,Mercedes-Benz GLC 220 d 4Matic 9G-TRONIC AMG Line,Mercedes-Benz,GLC 220 d 4Matic 9G-TRONIC AMG Line,34 000 EUR,1950,169000,Diesel,Automata,SUV,19503,194
https://www.autovit.ro/autoturisme/anunt/bmw-seria-5-ID7HHUOw.html,BMW Seria 5,BMW,Seria 5,29 990 EUR,2020,130211,Hibrid Plug-In,Automata,Sedan,19983,184
https://www.autovit.ro/autoturisme/anunt/audi-a4-ver-35-tfsi-s-tronic-sport-ID7HBItP.html,Audi A4 35 TFSI S tronic sport,Audi,A4 35 TFSI S tronic sport,"24 986,50 EUR",2025,83900,Benzina,Automata,Sedan,19843,150
https://www.autovit.ro/autoturisme/anunt/nissan-qashqai-ver-1-5-dci-dpf-i-way-ID7HGXo3.html,Nissan Qashqai 1.5 dCi DPF I-Way,Nissan,Qashqai 1.5 dCi DPF I-Way,7 290 EUR,2025,214930,Diesel,Manuala,SUV,14613,110
https://www.autovit.ro/autoturisme/anunt/opel-mokka-ver-1-2l-turbo-start-stop-aut-elegance-ID7HI7zi.html,Opel Mokka 1.2L Turbo Start/Stop Aut. Elegance,Opel,Mokka 1.2L Turbo Start/Stop Aut. Elegance,"18 499,69 EUR",2025,73400,Benzina,Automata,SUV,11993,130
https://www.autovit.ro/autoturisme/anunt/bmw-bmw-m4-ver-m440i-xdrive-at-mhev-ID7HI24D.html,BMW M4 M440i xDrive AT MHEV,BMW,M4 M440i xDrive AT MHEV,46 900 EUR,2021,35900,Benzina,Automata,Coupe,29983,374
https://www.autovit.ro/autoturisme/anunt/ssangyong-korrando-ID7HElm6.html,SsangYong Korando,SsangYong,Korando,23 650 EUR,2025,6,Benzina,Automata,SUV,14973,163
https://www.autovit.ro/autoturisme/anunt/renault-megane-ver-e-tech-ev60-optimum-charge-techno-ID7HI8oN.html,Renault Megane E-TECH EV60 optimum charge techno,Renault,Megane E-TECH EV60 optimum charge techno,26 400 EUR,2023,12500,Electric,Automata,SUV,,220
https://www.autovit.ro/autoturisme/anunt/bmw-seria-5-ver-520d-aut-m-sport-edition-ID7HHQdb.html,BMW Seria 5 520d Aut. M Sport Edition,BMW,Seria 5 520d Aut. M Sport Edition,23 500 EUR,2022,239000,Diesel,Automata,Sedan,19953,190
https://www.autovit.ro/autoturisme/anunt/bmw-x6-ver-xdrive30d-ID7HHAmr.html,BMW X6 xDrive30d,BMW,X6 xDrive30d,23 999 EUR,2025,260000,Diesel,Automata,SUV,29933,258
https://www.autovit.ro/autoturisme/anunt/renault-megane-ID7HHaW7.html,Renault Megane,Renault,Megane,8 499 EUR,2019,170000,Benzina,Manuala,Combi,11983,130
https://www.autovit.ro/autoturisme/anunt/dacia-duster-ver-1-5-blue-dci-4wd-prestige-ID7HI0Gl.html,Dacia Duster 1.5 Blue dCi 4WD Prestige,Dacia,Duster 1.5 Blue dCi 4WD Prestige,"12 799,38 EUR",2025,200922,Diesel,Manuala,SUV,14613,115
https://www.autovit.ro/autoturisme/anunt/renault-espace-ID7HvDo5.html,Renault Espace,Renault,Espace,"14 225,12 EUR",2016,90000,Diesel,Automata,Monovolum,15983,160
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-v-ver-300-d-lang-4matic-9g-tronic-avantgarde-edition-2023-ID7HEo2j.html,Mercedes-Benz V 300 d lang 4Matic 9G-TRONIC Avantgarde Edition 2023,Mercedes-Benz,V 300 d lang 4Matic 9G-TRONIC Avantgarde Edition 2023,"58 262,71 EUR",2025,178000,Diesel,Automata,Monovolum,19503,237
https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-cc-ver-1-8-tsi-dsg-exclusive-ID7HI74N.html,Volkswagen Passat CC 1.8 TSI DSG Exclusive,Volkswagen,Passat CC 1.8 TSI DSG Exclusive,6 300 EUR,2010,251427,Benzina,Automata,Coupe,17983,160
https://www.autovit.ro/autoturisme/anunt/skoda-octavia-ver-1-5-tsi-dsg-mhev-ambition-ID7HI5MR.html,Skoda Octavia 1.5 TSI DSG MHEV Ambition,Skoda,Octavia 1.5 TSI DSG MHEV Ambition,24 384 EUR,2025,48128,Benzina,Automata,Compacta,14983,149
https://www.autovit.ro/autoturisme/anunt/peugeot-2008-ver-1-5-bluehdi-eat8-stt-allure-pack-ID7HDswE.html,Peugeot 2008 1.5 BlueHDI EAT8 STT Allure Pack,Peugeot,2008 1.5 BlueHDI EAT8 STT Allure Pack,17 300 EUR,2008,118375,Diesel,Automata,SUV,14993,130
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-gle-coupe-ver-450-d-4matic-ID7HI6iH.html,Mercedes-Benz GLE Coupe 450 d 4MATIC,Mercedes-Benz,GLE Coupe 450 d 4MATIC,95 500 EUR,2024,7600,Diesel,Automata,SUV,29893,367
https://www.autovit.ro/autoturisme/anunt/seat-tarraco-ver-2-0-tdi-4drive-dsg7-excellence-ID7HEXlu.html,Seat Tarraco 2.0 TDI 4DRIVE DSG7 Excellence,Seat,Tarraco 2.0 TDI 4DRIVE DSG7 Excellence,21 700 EUR,2019,130000,Diesel,Automata,SUV,19683,190
https://www.autovit.ro/autoturisme/anunt/toyota-corolla-ver-1-8-hsd-business-ID7HHdYB.html,Toyota Corolla 1.8 HSD Business,Toyota,Corolla 1.8 HSD Business,16 450 EUR,2027,236000,Hibrid,Automata,Combi,17983,122
https://www.autovit.ro/autoturisme/anunt/bmw-seria-5-ver-520d-ID7HI6Mv.html,BMW Seria 5 520d,BMW,Seria 5 520d,14 000 EUR,2015,215000,Diesel,Automata,Sedan,19953,184
https://www.autovit.ro/autoturisme/anunt/kia-sportage-ID7HI4Bb.html,Kia Sportage,Kia,Sportage,28 950 EUR,2025,58556,Hibrid Plug-In,Automata,SUV,15983,180
https://www.autovit.ro/autoturisme/anunt/dacia-spring-ver-comfort-plus-ID7HHUFg.html,Dacia Spring Comfort Plus,Dacia,Spring Comfort Plus,7 900 EUR,2025,13000,Electric,Automata,Masina de oras,,44
https://www.autovit.ro/autoturisme/anunt/hyundai-i30-ver-1-5-110cp-5dr-m-t-comfort-ID7HFLbP.html,Hyundai i30 1.5 110CP 5DR M/T Comfort,Hyundai,i30 1.5 110CP 5DR M/T Comfort,13 990 EUR,2025,50150,Benzina,Manuala,Compacta,14983,110
https://www.autovit.ro/autoturisme/anunt/audi-a3-ver-1-6-30-tdi-sport-ID7HI2PP.html,Audi A3 1.6 30 TDI Sport,Audi,A3 1.6 30 TDI Sport,12 800 EUR,2025,138000,Diesel,Manuala,Compacta,15983,116
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-eqb-ver-300-4matic-ID7HHMWS.html,Mercedes-Benz EQB 300 4MATIC,Mercedes-Benz,EQB 300 4MATIC,30 900 EUR,2022,29600,Electric,Automata,SUV,,228
https://www.autovit.ro/autoturisme/anunt/mg-hs-ID7HEPWI.html,MG HS,MG,HS,28 450 EUR,2025,4700,Benzina,Automata,SUV,14963,172
https://www.autovit.ro/autoturisme/anunt/audi-a4-ver-avant-2-0-tdi-dpf-attraction-ID7HBRfB.html,Audi A4 Avant 2.0 TDI DPF Attraction,Audi,A4 Avant 2.0 TDI DPF Attraction,8 990 EUR,2012,224000,Diesel,Manuala,Combi,19683,143
https://www.autovit.ro/autoturisme/anunt/audi-a5-ver-35-tfsi-s-tronic-ID7HI77H.html,Audi A5 35 TFSI S tronic,Audi,A5 35 TFSI S tronic,40 000 EUR,2029,999,Benzina,Automata,Compacta,19843,150
https://www.autovit.ro/autoturisme/anunt/dacia-logan-ID7HHUJ3.html,Dacia Logan,Dacia,Logan,1 800 EUR,2006,33079,Benzina,Manuala,Sedan,13903,75
https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-cc-ver-1-8-tsi-dsg-ID7Hy5dy.html,Volkswagen Passat CC 1.8 TSI DSG,Volkswagen,Passat CC 1.8 TSI DSG,9 499 EUR,2025,259200,Benzina,Automata,Sedan,17983,160
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-eqe-ver-mercedes-amg-43-4matic-ID7HFRdE.html,Mercedes-Benz EQE Mercedes-AMG 43 4MATIC,Mercedes-Benz,EQE Mercedes-AMG 43 4MATIC,"64 690,23 EUR",2025,5800,Electric,Automata,Sedan,,476
https://www.autovit.ro/autoturisme/anunt/volvo-xc-60-ver-b5-mhev-awd-r-design-ID7HGXlg.html,Volvo XC 60 B5 MHEV AWD R-Design,Volvo,XC 60 B5 MHEV AWD R-Design,25 999 EUR,2020,176500,Diesel,Automata,SUV,19693,235
https://www.autovit.ro/autoturisme/anunt/bmw-seria-4-ver-420d-xdrive-gran-coupe-m-sport-ID7HEBCV.html,BMW Seria 4 420d xDrive Gran Coupe M Sport,BMW,Seria 4 420d xDrive Gran Coupe M Sport,40 293 EUR,2025,99103,Diesel,Automata,Sedan,19953,190
https://www.autovit.ro/autoturisme/anunt/audi-q2-ver-40-tfsi-quattro-s-tronic-sport-ID7HHWNA.html,Audi Q2 40 TFSI quattro S tronic sport,Audi,Q2 40 TFSI quattro S tronic sport,18 500 EUR,2018,112000,Benzina,Automata,SUV,19843,190
https://www.autovit.ro/autoturisme/anunt/ford-puma-ID7HvDZW.html,Ford Puma,Ford,Puma,"20 144,08 EUR",2024,1,Hibrid,Manuala,SUV,9993,125
https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-ver-318d-gt-aut-sport-line-ID7HI5JC.html,BMW Seria 3 318d GT Aut. Sport Line,BMW,Seria 3 318d GT Aut. Sport Line,10 700 EUR,2013,220000,Diesel,Automata,Sedan,19953,143
https://www.autovit.ro/autoturisme/anunt/dacia-duster-ID7HAxGO.html,Dacia Duster,Dacia,Duster,6 999 EUR,2025,184036,Benzina,Manuala,SUV,15983,105
https://www.autovit.ro/autoturisme/anunt/nissan-note-ver-1-2-dig-s-acentaplus-ID7HH9nT.html,Nissan Note 1.2 DIG-S acenta+,Nissan,Note 1.2 DIG-S acenta+,4 500 EUR,2025,154000,Benzina,Manuala,Masina de oras,11983,98
https://www.autovit.ro/autoturisme/anunt/toyota-rav-4-ver-2-5-hybrid-vvt-ie-4x4-luxury-ID7HGVN4.html,Toyota RAV4 2.5 Hybrid VVT-iE 4x4 Luxury,Toyota,RAV4 2.5 Hybrid VVT-iE 4x4 Luxury,35 200 EUR,2025,53350,Hibrid,Automata,SUV,24873,222
https://www.autovit.ro/autoturisme/anunt/audi-a6-ver-avant-3-0-tdi-quattro-s-tronic-ID7HuWNk.html,Audi A6 Avant 3.0 TDI quattro S tronic,Audi,A6 Avant 3.0 TDI quattro S tronic,14 500 EUR,2015,200000,Diesel,Automata,Combi,29673,272
https://www.autovit.ro/autoturisme/anunt/skoda-scala-ver-1-0-tsi-ambition-ID7HEMBa.html,Skoda Scala 1.0 TSI Ambition,Skoda,Scala 1.0 TSI Ambition,"10 990,01 EUR",2020,130000,Benzina,Manuala,Combi,9993,115
https://www.autovit.ro/autoturisme/anunt/cupra-terramar-ID7HBz4K.html,Cupra Terramar,Cupra,Terramar,"43 898,80 EUR",2029,3000,Benzina,Automata,SUV,19983,204
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-gla-ver-220-4matic-mhev-aut-ID7HysNp.html,Mercedes-Benz GLA 220 4MATIC MHEV Aut.,Mercedes-Benz,GLA 220 4MATIC MHEV Aut.,47 069 EUR,2025,20722,Benzina,Automata,SUV,19913,190
https://www.autovit.ro/autoturisme/anunt/kia-carens-ID7HI7fk.html,Kia Carens,Kia,Carens,7 990 EUR,2015,195000,Diesel,Manuala,Monovolum,16853,116
https://www.autovit.ro/autoturisme/anunt/volkswagen-touareg-ver-3-0-v6-e-hybrid-4motion-aut-elegance-ID7HFwZY.html,Volkswagen Touareg 3.0 V6 e-Hybrid 4Motion Aut. Elegance,Volkswagen,Touareg 3.0 V6 e-Hybrid 4Motion Aut. Elegance,"39 998,99 EUR",2025,168040,Hibrid Plug-In,Automata,SUV,29953,381
https://www.autovit.ro/autoturisme/anunt/bmw-bmw-x6m-ver-competition-mhev-ID7HHVQZ.html,BMW X6 M Competition MHEV,BMW,X6 M Competition MHEV,105 000 EUR,2025,9500,Benzina,Automata,SUV,43953,625
https://www.autovit.ro/autoturisme/anunt/opel-astra-ver-1-6-cdti-ecotec-ecoflex-start-stop-cosmo-ID7HHcGy.html,Opel Astra 1.6 CDTI ECOTEC ECOFlex Start/Stop Cosmo,Opel,Astra 1.6 CDTI ECOTEC ECOFlex Start/Stop Cosmo,6 990 EUR,2020,199090,Diesel,Manuala,Combi,15983,135
https://www.autovit.ro/autoturisme/anunt/bmw-x3-ver-xdrive20d-at-advantage-ID7Hdafk.html,BMW X3 xDrive20d AT Advantage,BMW,X3 xDrive20d AT Advantage,"25 500,75 EUR",2018,86775,Diesel,Automata,SUV,19953,190
https://www.autovit.ro/autoturisme/anunt/peugeot-3008-ver-1-2-puretech-130-eat8-allure-pack-ID7HI11U.html,Peugeot 3008 ver-1-2-puretech-130-eat8-allure-pack,Peugeot,3008 ver-1-2-puretech-130-eat8-allure-pack,12 949 EUR,2025,103813,Benzina,Automata,SUV,11993,130
https://www.autovit.ro/autoturisme/anunt/dacia-logan-ver-0-9-tce-ambiance-ID7Hx74i.html,Dacia Logan 0.9 TCe Ambiance,Dacia,Logan 0.9 TCe Ambiance,"7 990,01 EUR",2020,130000,Benzina,Manuala,Sedan,8983,90
https://www.autovit.ro/autoturisme/anunt/ford-transit-connect-ver-1-5-ecoblue-120cp-8at-dciv-swb-l1-trend-ID7HGMCj.html,Ford Transit Connect 1.5 EcoBlue 120CP 8AT DCIV SWB(L1) Trend,Ford,Transit Connect 1.5 EcoBlue 120CP 8AT DCIV SWB(L1) Trend,"14 497,01 EUR",2025,206410,Diesel,Automata,Monovolum,14983,120
https://www.autovit.ro/autoturisme/anunt/mercedes-benz-cls-ver-250-bluetec-d-4matic-7g-tronic-ID7HCEQm.html,Mercedes-Benz CLS 250 (BlueTEC) d 4Matic 7G-TRONIC,Mercedes-Benz,CLS 250 (BlueTEC) d 4Matic 7G-TRONIC,22 490 EUR,2016,170000,Diesel,Automata,Sedan,21433,204
https://www.autovit.ro/autoturisme/anunt/hyundai-ioniq-ver-hybrid-1-6-gdi-advantage-ID7HI0vP.html,Hyundai IONIQ Hybrid 1.6 GDI Advantage,Hyundai,IONIQ Hybrid 1.6 GDI Advantage,17 650 EUR,2022,37000,Hibrid,Automata,Compacta,15803,141
https://www.autovit.ro/autoturisme/anunt/jaguar-f-pace-ver-p400e-awd-r-dynamic-se-ID7HtZfj.html,Jaguar F-Pace P400e AWD R-Dynamic SE,Jaguar,F-Pace P400e AWD R-Dynamic SE,"46 462,79 EUR",2022,71371,Hibrid Plug-In,Automata,SUV,19973,404
https://www.autovit.ro/autoturisme/anunt/ford-focus-ver-turnier-1-6-tdci-dpf-titanium-ID7HI6Z6.html,Ford Focus Turnier 1.6 TDCi DPF Titanium,Ford,Focus Turnier 1.6 TDCi DPF Titanium,4 690 EUR,2012,247000,Diesel,Manuala,Combi,15603,115
https://www.autovit.ro/autoturisme/anunt/bmw-seria-4-ver-418d-ID7HI1NE.html,BMW Seria 4 418d,BMW,Seria 4 418d,10 300 EUR,1901,255000,Diesel,Manuala,Coupe,19953,143
https://www.autovit.ro/autoturisme/anunt/bmw-seria-4-ver-430i-cabrio-xdrive-aut-m-sport-ID7HBPT2.html,BMW Seria 4 430i Cabrio xDrive Aut. M Sport,BMW,Seria 4 430i Cabrio xDrive Aut. M Sport,22 800 EUR,2017,121000,Benzina,Automata,Cabrio,19983,252
https://www.autovit.ro/autoturisme/anunt/bmw-x5-ver-xdrive40d-at-mhev-ID7HGWv7.html,BMW X5 xDrive40d AT MHEV,BMW,X5 xDrive40d AT MHEV,"91 511,09 EUR",2025,35000,Diesel,Automata,SUV,29933,340
https://www.autovit.ro/autoturisme/anunt/audi-a6-ver-2-0-tfsi-hybrid-tiptronic-ID7HI7Bv.html,Audi A6 2.0 TFSI hybrid tiptronic,Audi,A6 2.0 TFSI hybrid tiptronic,14 500 EUR,2021,178500,Hibrid,Automata,Sedan,19843,245
https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-ver-2-0-tdi-4motion-bmt-comfortline-ID7HFGm1.html,Volkswagen Golf 2.0 TDI 4Motion BMT Comfortline,Volkswagen,Golf 2.0 TDI 4Motion BMT Comfortline,10 999 EUR,1995,214000,Diesel,Manuala,Combi,19683,150
https://www.autovit.ro/autoturisme/anunt/dacia-duster-ver-1-5-blue-dci-4wd-prestige-ID7HHehd.html,Dacia Duster 1.5 Blue dCi 4WD Prestige,Dacia,Duster 1.5 Blue dCi 4WD Prestige,10 980 EUR,2020,177800,Diesel,Manuala,SUV,14613,115
https://www.autovit.ro/autoturisme/anunt/ford-mondeo-ver-2-0-ecoboost-titanium-ID7HFLiN.html,Ford Mondeo 2.0 EcoBoost Titanium,Ford,Mondeo 2.0 EcoBoost Titanium,8 499 EUR,2025,168000,Benzina,Automata,Sedan,19993,240
https://www.autovit.ro/autoturisme/anunt/opel-zafira-ver-1-7-cdti-ecoflex-family-plus-ID7HI5NK.html,Opel Zafira 1.7 CDTI ecoFLEX Family Plus,Opel,Zafira 1.7 CDTI ecoFLEX Family Plus,4 690 EUR,2018,226528,Diesel,Manuala,Monovolum,16863,110
https://www.autovit.ro/autoturisme/anunt/ford-focus-ID7HEFkg.html,Ford Focus,Ford,Focus,14 399 EUR,2025,54657,Diesel,Automata,Compacta,14993,120
https://www.autovit.ro/autoturisme/anunt/renault-captur-ver-tce-100-evolution-ID7HGYAw.html,Renault Captur TCe 100 Evolution,Renault,Captur TCe 100 Evolution,20 780 EUR,2025,17,Benzina + GPL,Manuala,SUV,9993,100
https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-ver-1-4-tsi-bluemotion-technology-dsg-highline-ID7HHKGB.html,Volkswagen Golf 1.4 TSI (BlueMotion Technology) DSG Highline,Volkswagen,Golf 1.4 TSI (BlueMotion Technology) DSG Highline,10 800 EUR,2025,117000,Benzina,Automata,Compacta,13953,125
https://www.autovit.ro/autoturisme/anunt/volkswagen-tiguan-ID7HHYLy.html,Volkswagen Tiguan,Volkswagen,Tiguan,"28 879,99 EUR",2025,57677,Diesel,Automata,SUV,19683,150
